case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.4,0.3,0.2635357463356267,91.27304493449628
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.4,0.3,0.2635357463356267,92.21690380945802
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.4,0.3,0.2635357463356267,91.49014484137297
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.5,0.01,0.2795937797524595,96.96820913814008
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.5,0.01,0.2795937797524595,91.25476190820336
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.5,0.01,0.2795937797524595,91.47748490795493
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.5,0.05,0.27866519057409456,91.50910703465343
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.5,0.05,0.27866519057409456,92.35050994902849
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.5,0.05,0.27866519057409456,90.46051581390202
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.5,0.1,0.27258663366336633,90.34411399625242
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.5,0.1,0.27258663366336633,89.85235006548464
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.5,0.1,0.27258663366336633,91.73031407408416
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.5,0.3,0.2650022559783426,90.30892490409315
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.5,0.3,0.2650022559783426,91.4174139034003
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.5,0.3,0.2650022559783426,90.43214400298893
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.6,0.01,0.283234206719177,91.49089292623103
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.6,0.01,0.283234206719177,90.24041402153671
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.6,0.01,0.283234206719177,90.74281202629209
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.6,0.05,0.2825076158409492,90.20675485953689
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.6,0.05,0.2825076158409492,95.1455570757389
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.6,0.05,0.2825076158409492,89.58183112554252
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.6,0.1,0.27539856205064084,90.64275305718184
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.6,0.1,0.27539856205064084,89.75959802046418
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.6,0.1,0.27539856205064084,90.7655879855156
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.6,0.3,0.2659622641509434,91.52903500944376
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.6,0.3,0.2659622641509434,90.89388814754784
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.6,0.3,0.2659622641509434,90.14825103804469
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.7,0.01,0.28715775749674055,90.62176779843867
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.7,0.01,0.28715775749674055,89.37403303571045
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.7,0.01,0.28715775749674055,90.65915807150304
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.7,0.05,0.2864109232769831,89.12633801810443
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.7,0.05,0.2864109232769831,90.84033500403166
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.7,0.05,0.2864109232769831,89.79785605333745
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.7,0.1,0.2784450063211125,90.80561203882098
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.7,0.1,0.2784450063211125,89.87572509795427
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.7,0.1,0.2784450063211125,90.99718788638711
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.7,0.3,0.2667676003028009,89.57958407700062
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.7,0.3,0.2667676003028009,90.7807108014822
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.7,0.3,0.2667676003028009,89.54840386286378
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.8,0.01,0.29133597883597884,90.36298794671893
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.8,0.01,0.29133597883597884,89.32042005471885
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.8,0.01,0.29133597883597884,90.25501110590994
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.8,0.05,0.29051937345424567,89.3690378870815
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.8,0.05,0.29051937345424567,90.44569008983672
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.8,0.05,0.29051937345424567,89.36713193543255
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.8,0.1,0.28021628498727735,90.8366700168699
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.8,0.1,0.28021628498727735,89.50910391286016
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.8,0.1,0.28021628498727735,90.91971302405
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.8,0.3,0.2669292531434631,90.06636799313128
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.8,0.3,0.2669292531434631,90.93845915049314
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.8,0.3,0.2669292531434631,89.5890649408102
100k-20seg-50L,PreQ-NegP-R,42,2025,F1-PA,0.05,0.9,0.01,0.29519182442620207,94.88950995728374
100k-20seg-50L,PreQ-NegP-R,42,2026,F1-PA,0.05,0.9,0.01,0.29519182442620207,89.57503084093332
100k-20seg-50L,PreQ-NegP-R,42,2027,F1-PA,0.05,0.9,0.01,0.29519182442620207,90.9086859319359
