case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.5,0.05,-0.1045368331346311,37.4345569871366
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.5,0.05,-0.1045368331346311,38.84999197907746
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.5,0.05,-0.1045368331346311,37.66380017623305
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.5,0.1,-0.1118930658589728,37.26966679096222
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.5,0.1,-0.1118930658589728,37.77504991739988
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.5,0.1,-0.1118930658589728,38.57487090863288
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.5,0.3,-0.1173054629298443,39.29395810700953
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.5,0.3,-0.1173054629298443,39.31470890529454
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.5,0.3,-0.1173054629298443,38.58055593445897
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.6,0.01,0.2112338196601146,38.19357790052891
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.6,0.01,0.2112338196601146,38.46660302951932
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.6,0.01,0.2112338196601146,38.95981889218092
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.6,0.05,0.2103259410954971,36.9993110653013
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.6,0.05,0.2103259410954971,38.02392305806279
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.6,0.05,0.2103259410954971,37.67686197534204
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.6,0.1,0.2055734141462881,37.59581502526999
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.6,0.1,0.2055734141462881,37.273329915478826
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.6,0.1,0.2055734141462881,37.20655501820147
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.6,0.3,0.1843406074293171,38.739734794944525
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.6,0.3,0.1843406074293171,38.33210188895464
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.6,0.3,0.1843406074293171,38.318542996421456
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.7,0.01,0.4309708906112637,37.74826601147652
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.7,0.01,0.4309708906112637,38.20225899107754
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.7,0.01,0.4309708906112637,37.62601804919541
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.7,0.05,0.4212394215155687,37.34625899232924
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.7,0.05,0.4212394215155687,37.90772100910544
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.7,0.05,0.4212394215155687,37.5141859985888
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.7,0.1,0.4117557438326722,39.45232997648418
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.7,0.1,0.4117557438326722,38.84070483036339
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.7,0.1,0.4117557438326722,39.01655878871679
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.7,0.3,0.3375831135108014,37.63473802246153
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.7,0.3,0.3375831135108014,37.35492588020861
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.7,0.3,0.3375831135108014,37.47558896429837
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.8,0.01,0.5958981647395899,38.14836009405553
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.8,0.01,0.5958981647395899,37.44627418927848
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.8,0.01,0.5958981647395899,37.42900304496288
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.8,0.05,0.5795227366588936,37.05991408787668
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.8,0.05,0.5795227366588936,38.98217505775392
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.8,0.05,0.5795227366588936,87.90217200294137
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.8,0.1,0.5567011292364903,46.13106697797775
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.8,0.1,0.5567011292364903,40.20552500151098
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.8,0.1,0.5567011292364903,37.98278910107911
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.8,0.3,0.4299584652373636,37.74885996244848
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.8,0.3,0.4299584652373636,37.62213187292218
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.8,0.3,0.4299584652373636,36.99750499799848
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.9,0.01,0.7220182806139082,37.51111798919737
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.9,0.01,0.7220182806139082,37.04951796680689
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.9,0.01,0.7220182806139082,37.12988016195595
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.9,0.05,0.6998887452478936,37.07237518392503
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.9,0.05,0.6998887452478936,37.18073293566704
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.9,0.05,0.6998887452478936,36.99031891301274
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.9,0.1,0.6667480731105353,37.26342297159135
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.9,0.1,0.6667480731105353,36.81760700419545
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.9,0.1,0.6667480731105353,37.8435761667788
MSL,PreQ-NegP-R,42,2025,CCE,0.05,0.9,0.3,0.4904592552384755,37.3280281201005
MSL,PreQ-NegP-R,42,2026,CCE,0.05,0.9,0.3,0.4904592552384755,37.29495103470981
MSL,PreQ-NegP-R,42,2027,CCE,0.05,0.9,0.3,0.4904592552384755,37.01560501940549
