case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.5,0.05,0.38182059429906806,57.4879189953208
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.5,0.05,0.3810134069350231,56.372274877503514
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.5,0.1,0.33996874338921423,62.45378986932337
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.5,0.1,0.34151184786005095,59.088598005473614
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.5,0.1,0.3415329132836863,56.39116186648607
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.5,0.3,0.1833764283120002,56.67383992113173
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.5,0.3,0.18205838140648534,55.735041154548526
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.5,0.3,0.18160768019908274,56.996108032763004
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.6,0.01,0.49713550949626106,82.22025795839727
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.6,0.01,0.4981616534251668,57.64138814993203
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.6,0.01,0.49631893309109004,57.07583203911781
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.6,0.05,0.46528297518639655,56.14647199399769
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.6,0.05,0.46645904427719975,56.67118402197957
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.6,0.05,0.46388002860006894,74.39507893286645
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.6,0.1,0.42443788240556946,55.849143071100116
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.6,0.1,0.42634346181225197,56.403555907309055
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.6,0.1,0.42387057381528304,55.974619928747416
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.6,0.3,0.2673479414119173,57.20020295120776
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.6,0.3,0.26723082572543777,56.126620853319764
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.6,0.3,0.2666915130239499,56.646299082785845
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.7,0.01,0.5833037687797815,56.28102389164269
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.7,0.01,0.5813754450874238,55.82463392056525
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.7,0.01,0.5792548638987565,55.96579285338521
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.7,0.05,0.5515037140033272,55.78163987956941
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.7,0.05,0.5487081288283177,85.23564506322145
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.7,0.05,0.5471664591429913,101.79427010007203
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.7,0.1,0.5108954159630241,63.21700708940625
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.7,0.1,0.5084740359663305,121.11428007483482
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.7,0.1,0.5075161602593239,55.80128193832934
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.7,0.3,0.3537886223146682,56.56699277460575
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.7,0.3,0.34954936823849553,55.69518310949206
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.7,0.3,0.3490139529928029,56.215577060356736
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.8,0.01,0.6673123343498308,54.84970402903855
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.8,0.01,0.6645597525412793,55.12623814865947
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.8,0.01,0.6623237204601141,55.21565396338701
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.8,0.05,0.6352282685914933,55.510561214759946
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.8,0.05,0.6329870387179308,55.35911209881306
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.8,0.05,0.6301604986571132,55.54298195056617
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.8,0.1,0.5952015781678195,55.351574905216694
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.8,0.1,0.5930594213603897,56.778389029204845
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.8,0.1,0.5901096934017191,55.221194168552756
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.8,0.3,0.4359421227204301,55.91676291078329
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.8,0.3,0.4327243414323577,56.451714830473065
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.8,0.3,0.43141370815857866,56.36211205273867
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.9,0.01,0.7515812568812328,55.106061976403
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.9,0.01,0.7480541851379668,55.1550667732954
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.9,0.01,0.7465623164150086,55.613046977669
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.9,0.05,0.7192350269570752,54.7452128957957
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.9,0.05,0.7156409938154319,55.229885037988424
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.9,0.05,0.7147590327076214,55.430368054658175
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.9,0.1,0.6794570407683223,55.74197694659233
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.9,0.1,0.6752233479177231,55.62087194994092
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.9,0.1,0.6746574369927293,54.97109703719616
100k-20seg-50L,PreQ-NegP,42,2025,CCE,0.9,0.3,0.5201865820756364,56.14651390351355
100k-20seg-50L,PreQ-NegP,42,2026,CCE,0.9,0.3,0.516806182694007,55.036257952451706
100k-20seg-50L,PreQ-NegP,42,2027,CCE,0.9,0.3,0.5157172264473355,56.984673952683806
100k-20seg-50L,PreQ-NegP,42,2025,CCE,1.0,0.01,0.8364253100140622,54.962408961728215
100k-20seg-50L,PreQ-NegP,42,2026,CCE,1.0,0.01,0.8327618714816839,56.02593603543937
100k-20seg-50L,PreQ-NegP,42,2027,CCE,1.0,0.01,0.8316496055706937,55.06108794361353
100k-20seg-50L,PreQ-NegP,42,2025,CCE,1.0,0.05,0.8048759542566746,56.57381913624704
100k-20seg-50L,PreQ-NegP,42,2026,CCE,1.0,0.05,0.8000601184929554,55.005877977237105
100k-20seg-50L,PreQ-NegP,42,2027,CCE,1.0,0.05,0.7999693505341934,56.004212936386466
100k-20seg-50L,PreQ-NegP,42,2025,CCE,1.0,0.1,0.7644711604189287,55.345546919852495
100k-20seg-50L,PreQ-NegP,42,2026,CCE,1.0,0.1,0.7594342484907386,59.88976592198014
100k-20seg-50L,PreQ-NegP,42,2027,CCE,1.0,0.1,0.759491380867715,57.5128470081836
100k-20seg-50L,PreQ-NegP,42,2025,CCE,1.0,0.3,0.6056966267558145,56.97461706586182
100k-20seg-50L,PreQ-NegP,42,2026,CCE,1.0,0.3,0.6002605593001649,54.9992979504168
100k-20seg-50L,PreQ-NegP,42,2027,CCE,1.0,0.3,0.601637013715608,55.41879101656377
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.1,0.01,0.07695333166813922,61.64358300156891
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.1,0.01,0.07637240347287177,62.43991106748581
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.1,0.01,0.0765547518963692,61.23720505274832
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.1,0.05,0.04548892151410061,61.858982080593705
100k-200seg-50L,PreQ-NegP,43,2026,CCE,0.1,0.05,0.04485741620456299,61.01095397025347
100k-200seg-50L,PreQ-NegP,43,2027,CCE,0.1,0.05,0.04484793121440678,63.06903692893684
100k-200seg-50L,PreQ-NegP,43,2025,CCE,0.1,0.1,0.005814795632150316,60.71478710509837
