case_name,model_name,case_seed,score_seed,metric_name,q,p,val,latency
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.5,0.05,0.0826989764511591,6969.611128326505
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.5,0.05,0.0778109500855466,6996.1034981533885
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.5,0.1,0.0502561502102593,6850.251276046038
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.5,0.1,0.05097027179700866,6853.67818782106
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.5,0.1,0.04711922950102685,6971.347813028842
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.5,0.3,0.02539427332720241,7825.808580033481
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.5,0.3,0.02572711740975918,7810.070628300309
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.5,0.3,0.024352263572001938,7590.2925240807235
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.6,0.01,0.30505312319257083,6111.2659513019025
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.6,0.01,0.2914399300523848,5691.399240866303
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.6,0.01,0.285640222809362,6085.256611928344
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.6,0.05,0.1062114489528191,6712.61785691604
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.6,0.05,0.10636777794882753,5850.598950870335
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.6,0.05,0.09867792029240435,5555.13495625928
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.6,0.1,0.06405429650290759,6205.495578236878
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.6,0.1,0.06389022715183043,6360.890483949333
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.6,0.1,0.05843218907003331,6270.318648777902
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.6,0.3,0.030030100456312405,7412.218025885522
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.6,0.3,0.029478004295456346,7673.63478988409
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.6,0.3,0.027996840537150916,7263.51281395182
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.7,0.01,0.3787347216565409,5332.570977974683
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.7,0.01,0.35582524747652794,5368.343173060566
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.7,0.01,0.3540450378647779,5660.746454726905
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.7,0.05,0.1345882784533917,5335.296032950282
100k-20seg-50L,PreQ-NegP,42,2026,PATE,0.7,0.05,0.12534322504307305,5406.600190792233
100k-20seg-50L,PreQ-NegP,42,2027,PATE,0.7,0.05,0.12177690301268963,5052.7445413172245
100k-20seg-50L,PreQ-NegP,42,2025,PATE,0.7,0.1,0.07891016084073132,5738.721998874098
