case_name,model_name,case_seed,score_seed,metric_name,q,val,latency
100k-20seg-50L,LowDisAccQ,42,2025,R-based F1,0.1,0.002447304555437106,303.3103048801422
100k-20seg-50L,LowDisAccQ,42,2026,R-based F1,0.1,0.003312947937682122,301.1029849294573
100k-20seg-50L,LowDisAccQ,42,2027,R-based F1,0.1,0.0020647442971992165,297.9736318811774
100k-20seg-50L,LowDisAccQ,42,2025,R-based F1,0.2,0.0042910201009528125,301.08859902247787
100k-20seg-50L,LowDisAccQ,42,2026,R-based F1,0.2,0.004952548770703018,304.947508033365
100k-20seg-50L,LowDisAccQ,42,2027,R-based F1,0.2,0.0045616195154006885,301.0904479306191
100k-20seg-50L,LowDisAccQ,42,2025,R-based F1,0.3,0.007527162734582947,303.6411430221051
100k-20seg-50L,LowDisAccQ,42,2026,R-based F1,0.3,0.005973245998454481,299.82470301911235
100k-20seg-50L,LowDisAccQ,42,2027,R-based F1,0.3,0.0076394188452734236,302.1977280732244
100k-20seg-50L,LowDisAccQ,42,2025,R-based F1,0.4,0.011961754328198461,302.9884898569435
100k-20seg-50L,LowDisAccQ,42,2026,R-based F1,0.4,0.010461361602838039,304.92836283519864
100k-20seg-50L,LowDisAccQ,42,2027,R-based F1,0.4,0.011190023305834438,304.814918898046
100k-20seg-50L,LowDisAccQ,42,2025,R-based F1,0.5,0.015635919931524158,304.2634001467377
100k-20seg-50L,LowDisAccQ,42,2026,R-based F1,0.5,0.016622138828085043,305.9694061521441
100k-20seg-50L,LowDisAccQ,42,2027,R-based F1,0.5,0.016414216948421774,302.7963989879936
100k-20seg-50L,LowDisAccQ,42,2025,R-based F1,0.6,0.023087272427884466,302.45372699573636
100k-20seg-50L,LowDisAccQ,42,2026,R-based F1,0.6,0.026822823523757894,303.85836702771485
100k-20seg-50L,LowDisAccQ,42,2027,R-based F1,0.6,0.023773281380876775,305.0698849838227
100k-20seg-50L,LowDisAccQ,42,2025,R-based F1,0.7,0.033181055635809906,304.1979228146374
