case_name,model_name,case_seed,score_seed,metric_name,noise_std,q,p,val,latency
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.4,0.1,0.13567046842531333,1102.2375519387424
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.4,0.1,0.13567046842531333,1106.2373840250075
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.4,0.3,0.04206838911767024,1077.6073299348354
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.4,0.3,0.04206838911767024,1101.9907109439373
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.4,0.3,0.04206838911767024,1116.808868944645
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.5,0.01,0.18354565513430515,1104.819827945903
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.5,0.01,0.18354565513430515,1083.0620808992535
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.5,0.01,0.18354565513430515,1073.285412043333
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.5,0.05,0.203446629501233,1085.3217630647123
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.5,0.05,0.203446629501233,1101.7531440593302
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.5,0.05,0.203446629501233,1085.841546067968
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.5,0.1,0.12416643568527518,1095.0044938363135
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.5,0.1,0.12416643568527518,1109.4554718583822
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.5,0.1,0.12416643568527518,1095.3139900229871
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.5,0.3,0.07961259559501986,1093.0445101112127
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.5,0.3,0.07961259559501986,1096.869335975498
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.5,0.3,0.07961259559501986,1107.6202399563044
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.6,0.01,0.20927013523600094,1087.8243388142437
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.6,0.01,0.20927013523600094,1085.4771139565855
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.6,0.01,0.20927013523600094,1087.5999829731882
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.6,0.05,0.2641276318676671,1092.173055978492
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.6,0.05,0.2641276318676671,1107.3998799547553
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.6,0.05,0.2641276318676671,1092.9024659562856
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.6,0.1,0.18529372492418322,1112.092972965911
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.6,0.1,0.18529372492418322,1108.6733278352767
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.6,0.1,0.18529372492418322,1077.5547861121595
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.6,0.3,0.09520618338836308,1106.5860658418387
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.6,0.3,0.09520618338836308,1123.7956411205232
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.6,0.3,0.09520618338836308,1108.134556794539
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.7,0.01,0.27695351827550335,1077.6527358684689
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.7,0.01,0.27695351827550335,1071.1081610061228
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.7,0.01,0.27695351827550335,1086.1985669471323
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.7,0.05,0.28880533015020154,1084.4056820496917
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.7,0.05,0.28880533015020154,1087.1023777872324
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.7,0.05,0.28880533015020154,1085.6206819880754
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.7,0.1,0.22619829587326717,1094.110808102414
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.7,0.1,0.22619829587326717,1085.6876811012626
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.7,0.1,0.22619829587326717,1100.859654834494
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.7,0.3,0.07155737611538751,1109.976969892159
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.7,0.3,0.07155737611538751,1129.3577481992543
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.7,0.3,0.07155737611538751,1094.189280178398
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.8,0.01,0.29250569870061494,1074.4089188519865
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.8,0.01,0.29250569870061494,1068.2094709482044
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.8,0.01,0.29250569870061494,1063.3293599821627
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.8,0.05,0.2880577907973817,1035.5617520399392
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.8,0.05,0.2880577907973817,1007.088498910889
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.8,0.05,0.2880577907973817,1002.3310161195695
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.8,0.1,0.23063971496383576,1006.7048619966954
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.8,0.1,0.23063971496383576,1010.7163679786026
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.8,0.1,0.23063971496383576,1011.4901789929718
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.8,0.3,0.09208571815276549,1017.7868839818984
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.8,0.3,0.09208571815276549,1016.8205529917032
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.8,0.3,0.09208571815276549,1011.0258469358087
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.9,0.01,0.29694285219513694,980.8403109200299
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.9,0.01,0.29694285219513694,989.7201140411198
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.9,0.01,0.29694285219513694,998.1120019219816
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.9,0.05,0.33602696605427773,985.804155934602
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.9,0.05,0.33602696605427773,995.663208886981
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.9,0.05,0.33602696605427773,991.3106230087578
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.9,0.1,0.23764685454111678,1005.301367957145
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.9,0.1,0.23764685454111678,1005.8134228456765
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.9,0.1,0.23764685454111678,1133.2813720218837
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,0.9,0.3,0.09605892542382909,1013.1956818513572
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,0.9,0.3,0.09605892542382909,1023.9992279093713
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,0.9,0.3,0.09605892542382909,1012.7333628479391
100k-20seg-50L,PreQ-NegP-R,42,2025,UAff-F1,0.05,1.0,0.01,0.34221842345862136,975.7987230550498
100k-20seg-50L,PreQ-NegP-R,42,2026,UAff-F1,0.05,1.0,0.01,0.34221842345862136,1336.7721629329026
100k-20seg-50L,PreQ-NegP-R,42,2027,UAff-F1,0.05,1.0,0.01,0.34221842345862136,1107.906262157485
